1.028000	0.000432	0.001081	0.000650	-0.000757	-0.000109	0.000866	0.000000
1.032000	0.000412	0.001051	0.000639	-0.000731	-0.000114	0.000845	0.000000
1.036000	0.000310	0.000779	0.000470	-0.000545	-0.000080	0.000624	0.000000
1.040000	0.000113	0.000449	0.000336	-0.000281	-0.000111	0.000393	0.000000
1.044000	-0.000157	0.000034	0.000191	0.000062	-0.000174	0.000112	0.000000
1.048000	-0.000286	-0.000203	0.000083	0.000245	-0.000185	-0.000060	0.000000
1.052000	-0.000293	-0.000243	0.000050	0.000268	-0.000172	-0.000097	0.000000
1.056000	-0.000263	-0.000224	0.000039	0.000243	-0.000151	-0.000093	0.000000
1.060000	-0.000197	-0.000155	0.000042	0.000176	-0.000119	-0.000057	0.000000
1.064000	-0.000147	-0.000110	0.000037	0.000128	-0.000092	-0.000037	0.000000
1.068000	-0.000141	-0.000104	0.000036	0.000122	-0.000088	-0.000034	0.000000
1.072000	-0.000165	-0.000147	0.000019	0.000156	-0.000092	-0.000064	0.000000
1.076000	-0.000196	-0.000183	0.000013	0.000189	-0.000104	-0.000085	0.000000
1.080000	-0.000187	-0.000181	0.000006	0.000184	-0.000097	-0.000087	0.000000
1.084000	-0.000158	-0.000161	-0.000003	0.000159	-0.000078	-0.000082	0.000000
1.088000	-0.000145	-0.000159	-0.000014	0.000152	-0.000065	-0.000086	0.000000
1.092000	-0.000162	-0.000184	-0.000022	0.000173	-0.000070	-0.000103	0.000000
1.096000	-0.000196	-0.000211	-0.000015	0.000203	-0.000090	-0.000113	0.000000
1.100000	-0.000179	-0.000192	-0.000013	0.000186	-0.000083	-0.000103	80.645157
1.104000	-0.000151	-0.000165	-0.000014	0.000158	-0.000069	-0.000089	0.000000
1.108000	-0.000149	-0.000159	-0.000010	0.000154	-0.000069	-0.000085	0.000000
1.112000	-0.000161	-0.000173	-0.000012	0.000167	-0.000074	-0.000093	0.000000
1.116000	-0.000179	-0.000193	-0.000014	0.000186	-0.000083	-0.000103	0.000000
1.120000	-0.000173	-0.000183	-0.000011	0.000178	-0.000081	-0.000097	0.000000
